1  937.681  2.000  INDEF  INDEF
4350  1395.605  1932.000  15.077  0.015
4351  1874.000  1933.000  17.471  0.096
4352  472.000  1934.025  16.759  0.053
4353  1331.653  1935.000  14.940  0.015
4354  163.612  1936.472  15.991  0.031
4355  237.549  1936.000  16.218  0.035
4356  660.000  1936.000  15.885  0.029
4357  681.671  1935.844  15.917  0.032
4358  1256.299  1936.446  16.773  0.056
4359  1261.000  1936.958  17.031  0.069
4360  1401.019  1937.000  14.456  0.010
4361  1322.000  1938.653  15.418  0.020
4362  331.814  1942.000  14.113  0.009
4363  861.611  1940.152  15.113  0.016
4364  1086.041  1939.396  16.858  0.058
4365  118.469  1941.000  16.629  0.050
4366  748.000  1941.000  17.219  0.089
4367  1608.924  1941.694  16.384  0.041
4368  718.000  1941.276  15.972  0.031
4369  1023.000  1942.000  15.680  0.024
4370  292.314  1944.000  16.857  0.058
4371  656.000  1942.325  16.255  0.036
4372  778.000  1943.795  16.884  0.078
4373  1126.307  1942.961  15.706  0.026
4374  1195.000  1943.000  16.921  0.057
4375  13.000  1944.694  16.132  0.035
4376  56.242  1945.000  14.753  0.012
4377  1026.000  1945.000  15.662  0.024
4378  1348.397  1945.000  13.254  0.005
4379  1959.000  1946.292  14.121  0.009
4380  337.811  1947.484  12.159  0.003
4381  723.038  1947.581  16.817  0.061
4382  901.000  1947.000  INDEF  INDEF
4383  1938.587  1946.888  15.944  0.032
4384  1828.218  1948.689  16.165  0.033
4385  1759.000  1949.000  17.135  0.076
4386  1060.904  1950.000  16.620  0.048
4387  1744.000  1949.257  16.363  0.038
4388  142.534  1951.200  15.427  0.020
4389  569.547  1950.312  16.214  0.041
4390  1233.188  1951.000  16.612  0.046
4391  1131.941  1952.257  12.999  0.005
4392  1282.096  1952.000  13.207  0.005
4393  1637.191  1953.630  14.688  0.012
4394  1682.827  1953.384  16.347  0.043
4395  626.718  1955.075  14.941  0.014
4396  787.349  1956.000  16.968  0.068
4397  874.000  1955.569  16.084  0.038
4398  1425.346  1956.000  16.411  0.039
4399  1490.000  1956.000  15.698  0.024
4400  449.000  1958.412  15.754  0.025
4401  945.772  1958.441  17.215  0.083
4402  1697.125  1959.279  14.033  0.009
4403  690.000  1961.230  12.628  0.004
4404  782.470  1961.581  17.116  0.083
4405  906.314  1961.621  16.601  0.056
4406  1019.680  1962.000  13.578  0.006
4407  1644.159  1962.000  17.241  0.086
4408  1892.000  1962.245  16.445  0.043
4409  1489.439  1963.924  15.055  0.015
4410  588.000  1964.527  14.323  0.010
4411  81.421  1965.920  16.685  0.051
4412  106.000  1965.119  17.129  0.083
4413  235.000  1965.222  17.268  0.083
4414  1111.732  1965.573  18.339  0.276
4415  1681.829  1966.000  16.804  0.076
4416  2015.103  1966.000  16.203  0.038
4417  305.000  1967.000  15.676  0.024
4418  471.133  1967.000  14.130  0.009
4419  1867.282  1967.019  15.383  0.018
4420  1711.000  1968.000  16.645  0.063
4421  906.482  1969.000  16.562  0.054
4422  1395.784  1969.000  15.246  0.017
4423  1893.154  1968.238  15.825  0.025
4424  363.815  1970.057  16.041  0.029
4425  1580.884  1969.911  13.623  0.006
4426  742.863  1970.365  16.127  0.039
4427  870.000  1970.480  15.822  0.034
4428  153.000  1972.000  13.460  0.006
4429  324.000  1972.000  16.874  0.066
4430  923.000  1971.777  15.100  0.017
4431  1157.388  1972.283  14.252  0.009
4432  1372.650  1972.090  18.608  0.294
4433  1698.000  1971.834  17.224  0.120
4434  885.000  1973.891  17.378  0.118
4435  911.149  1974.462  14.917  0.015
4436  859.000  1977.000  15.560  0.022
4437  766.000  1978.000  12.953  0.004
4438  849.000  1977.000  16.960  0.070
4439  1266.451  1977.297  16.449  0.041
4440  1426.000  1978.690  17.327  0.084
4441  272.000  1979.000  16.712  0.053
4442  1379.000  1979.256  17.216  0.090
4443  1960.335  1979.412  12.701  0.005
4444  728.589  1980.000  17.231  0.089
4445  1062.000  1980.402  14.413  0.010
4446  1606.000  1979.530  16.317  0.039
4447  1713.840  1980.224  15.904  0.031
4448  1664.000  1981.000  14.182  0.009
4449  102.837  1982.780  17.232  0.099
4450  448.738  1982.000  16.935  0.065
4451  889.721  1982.409  16.111  0.040
4452  1077.000  1982.071  19.013  0.437
4453  1117.453  1982.000  16.445  0.041
4454  150.000  1982.233  15.757  0.028
4455  655.000  1983.632  17.014  0.074
4456  223.000  1985.313  18.010  0.158
4457  592.000  1984.740  17.020  0.081
4458  1344.000  1985.000  16.840  0.058
4459  803.000  1985.302  15.924  0.026
4460  1609.446  1986.442  16.532  0.043
4461  1684.290  1986.689  16.975  0.073
4462  942.000  1986.590  15.573  0.023
4463  1551.115  1987.000  15.159  0.017
4464  1955.776  1985.526  13.688  0.011
4465  1375.379  1988.000  17.127  0.076
4466  1336.000  1989.000  18.075  0.195
4467  1925.000  1989.000  14.877  0.020
4468  249.000  1991.046  13.693  0.007
4469  628.572  1991.000  15.133  0.016
4470  1584.134  1991.000  14.125  0.009
4471  423.466  1992.000  16.896  0.060
4472  1055.769  1992.982  16.544  0.060
4473  555.289  1992.649  17.023  0.074
4474  100.861  1994.160  16.071  0.036
4475  609.000  1995.000  15.828  0.028
4476  663.164  1995.048  16.816  0.063
4477  902.085  1995.823  13.439  0.006
4478  1097.000  1996.679  16.555  0.046
4479  1994.000  1997.064  13.672  0.009
4480  494.496  1999.000  14.907  0.014
4481  780.831  1998.422  16.955  0.069
4482  1326.834  1999.678  17.736  0.150
4483  696.388  2001.639  15.534  0.021
4484  110.397  2001.618  14.648  0.012
4485  161.752  2001.171  17.536  0.110
4486  484.189  2002.240  15.328  0.019
4487  1533.365  2002.000  16.544  0.056
4488  1740.000  2001.000  17.367  0.095
4489  1034.758  2003.000  16.073  0.036
4490  1903.000  2002.658  16.562  0.058
4491  1915.000  2005.113  16.029  0.050
4492  464.000  2004.000  15.732  0.025
4493  1678.168  2004.000  INDEF  INDEF
4494  968.000  2005.000  11.927  0.003
4495  1318.000  2005.725  15.673  0.024
4496  1520.806  2006.000  13.868  0.007
4497  1334.000  2007.127  14.768  0.013
4498  757.051  2008.975  13.920  0.008
4499  1051.208  2009.000  12.875  0.004
4500  1928.107  2009.000  15.745  0.046
4501  1551.000  2010.000  15.368  0.019
4502  561.489  2011.465  14.570  0.011
4503  1151.701  2011.000  13.927  0.008
4504  1410.409  2010.349  15.490  0.021
4505  513.886  2011.556  16.284  0.036
4506  843.000  2013.000  16.016  0.028
4507  940.236  2011.558  15.614  0.025
4508  1207.778  2012.000  17.859  0.134
4509  1967.000  2011.164  INDEF  INDEF
4510  741.678  2013.000  14.772  0.013
4511  1947.814  2012.000  13.765  0.014
4512  676.027  2014.000  16.720  0.053
4513  1149.421  2013.126  13.884  0.008
4514  1725.612  2015.000  17.326  0.095
4515  171.000  2016.893  17.380  0.096
4516  1640.245  2018.175  15.720  0.025
4517  349.590  2017.183  15.716  0.024
4518  419.495  2017.000  16.110  0.034
4519  752.000  2016.019  15.239  0.020
4520  1560.834  2017.000  16.642  0.053
4521  1839.332  2019.000  17.439  0.104
4522  1970.491  2016.493  INDEF  INDEF
4523  148.943  2018.188  16.571  0.048
4524  909.970  2018.395  14.973  0.015
4525  1639.000  2019.000  15.710  0.025
4526  1918.000  2019.171  17.541  0.229
4527  101.516  2020.647  16.545  0.052
4528  615.435  2021.698  15.882  0.026
4529  1415.000  2021.000  16.156  0.033
4530  218.000  2022.000  17.419  0.091
4531  748.625  2022.129  15.961  0.042
4532  901.648  2022.239  17.845  0.162
4533  1599.000  2022.000  15.939  0.029
4534  441.320  2026.884  15.819  0.028
4535  1166.000  2022.207  16.415  0.046
4536  2009.407  2023.625  16.735  0.193
4537  756.071  2024.922  16.489  0.073
4538  190.000  2024.688  16.346  0.038
4539  1472.459  2025.000  12.878  0.004
4540  1777.000  2024.000  16.783  0.055
4541  1878.382  2025.634  15.991  0.035
4542  2034.000  2026.086  16.732  0.088
4543  441.818  2027.000  15.831  0.028
4544  559.000  2027.268  17.064  0.071
4545  1144.217  2028.403  14.408  0.011
4546  1239.538  2027.756  11.554  0.002
4547  1892.000  2028.000  16.961  0.081
4548  191.000  2028.000  16.403  0.040
4549  1070.000  2029.180  17.531  0.136
4550  1592.000  2029.235  15.013  0.014
4551  1955.162  2029.000  14.189  0.013
4552  374.000  2030.682  17.140  0.072
4553  960.000  2031.000  16.969  0.072
4554  1916.000  2030.823  15.710  0.039
4555  1934.000  2031.000  17.187  0.280
4556  1984.231  2030.959  14.541  0.021
4557  467.000  2031.560  15.873  0.028
4558  634.267  2032.000  16.187  0.036
4559  1568.617  2032.000  15.330  0.018
4560  1739.000  2033.000  15.040  0.015
4561  700.391  2034.000  16.594  0.051
4562  1658.992  2034.283  14.928  0.014
4563  1051.755  2035.210  15.286  0.018
4564  1454.146  2034.680  13.420  0.006
4565  298.000  2036.451  11.646  0.002
4566  639.449  2036.072  16.078  0.036
4567  787.225  2036.078  11.808  0.003
4568  1093.690  2036.165  12.008  0.003
4569  2037.855  2039.687  13.856  0.008
4570  1395.000  2038.635  17.326  0.087
4571  1895.000  2038.000  16.085  0.037
4572  503.164  2040.681  13.438  0.006
4573  673.154  2040.452  13.934  0.008
4574  2010.374  2041.109  12.817  0.004
4575  155.000  2042.407  17.295  0.092
4576  582.677  2042.000  14.758  0.013
4577  699.000  2041.981  17.266  0.089
4578  887.048  2042.000  16.101  0.032
4579  1273.537  2042.139  14.728  0.014
4580  1846.711  2041.602  16.385  0.041
4581  1241.463  2043.000  15.844  0.031
4582  1871.641  2042.628  15.699  0.027
4583  129.000  2044.000  15.205  0.018
4584  2043.000  2043.645  INDEF  INDEF
4585  359.341  2045.151  17.152  0.079
4586  410.556  2045.126  14.884  0.013
4587  861.389  2044.638  17.084  0.072
4588  209.000  2046.000  17.258  0.090
4589  1348.647  2045.638  14.754  0.012
4590  1747.206  2047.789  17.019  0.070
4591  1854.000  2047.000  15.546  0.022
4592  730.312  2048.936  17.316  0.124
4593  816.078  2048.049  INDEF  INDEF
4594  1664.504  2048.000  16.901  0.061
4595  1692.000  2047.183  16.879  0.057
4596  1928.663  2047.982  12.424  0.004
4597  105.000  2049.924  15.707  0.033
4598  654.765  2049.100  17.649  0.225
4599  1024.595  2048.735  12.316  0.003
4600  631.000  2050.000  14.882  0.015
4601  192.270  2051.445  15.938  0.030
4602  228.681  2051.457  14.732  0.013
4603  741.000  2051.146  15.754  0.030
4604  1814.000  2051.000  16.927  0.059
4605  1972.173  2051.000  13.888  0.009
4606  1939.311  2051.460  13.745  0.010
4607  217.000  2053.054  16.486  0.047
4608  1178.293  2052.751  14.791  0.012
4609  1294.645  2052.787  15.620  0.031
4610  149.000  2054.000  15.981  0.033
4611  501.305  2054.000  13.836  0.007
4612  848.945  2054.000  16.344  0.041
4613  595.376  2055.000  15.940  0.041
4614  644.150  2055.000  16.171  0.047
4615  175.667  2056.000  14.506  0.011
4616  531.000  2056.128  14.755  0.013
4617  577.987  2055.427  14.975  0.019
4618  753.000  2056.000  16.399  0.065
4619  771.215  2056.401  15.728  0.037
4620  1953.400  2056.649  16.236  0.084
4621  906.561  2056.838  INDEF  INDEF
4622  1147.000  2058.359  13.868  0.007
4623  319.536  2059.882  16.074  0.034
4624  833.196  2059.377  14.736  0.012
4625  1426.456  2059.000  14.820  0.013
4626  330.514  2060.476  16.119  0.034
4627  395.703  2059.542  17.357  0.091
4628  1554.000  2060.435  12.119  0.003
4629  894.742  2060.210  17.635  0.141
4630  728.434  2062.512  15.966  0.039
4631  783.000  2061.896  17.951  0.255
4632  658.666  2063.218  15.853  0.049
4633  742.968  2064.446  14.456  0.012
4634  1414.302  2065.000  15.590  0.024
4635  1999.107  2064.837  16.448  0.055
4636  359.000  2067.468  15.508  0.022
4637  924.960  2066.286  15.240  0.020
4638  1537.000  2067.000  16.787  0.086
4639  1568.034  2067.000  17.017  0.089
4640  131.000  2067.999  17.143  0.126
4641  803.568  2068.000  14.555  0.011
4642  1244.471  2069.107  15.859  0.033
4643  494.241  2070.000  16.336  0.043
4644  1521.215  2069.534  14.108  0.008
4645  289.553  2071.036  13.344  0.006
4646  1305.632  2071.502  13.774  0.008
4647  2011.172  2071.000  16.163  0.037
4648  1267.553  2072.000  10.274  0.001
4649  1707.000  2073.000  17.384  0.098
4650  1804.000  2073.000  16.974  0.067
4651  968.000  2074.000  16.088  0.033
4652  917.000  2075.359  15.756  0.030
4653  940.000  2075.000  17.415  0.120
4654  1899.000  2075.512  12.988  0.005
4655  206.000  2076.000  14.611  0.011
4656  453.902  2076.000  15.746  0.024
4657  1288.416  2075.942  13.734  0.009
4658  1657.000  2077.000  16.153  0.033
4659  90.000  2077.000  8.982  0.001
4660  580.768  2076.710  12.342  0.003
4661  1478.000  2077.000  15.918  0.029
4662  1565.299  2077.184  14.576  0.012
4663  1749.000  2077.281  16.253  0.036
4664  66.000  2078.229  15.629  0.045
4665  68.066  2077.000  15.272  0.032
4666  535.000  2078.000  14.381  0.010
4667  601.374  2077.686  13.982  0.008
4668  858.000  2078.674  16.977  0.064
4669  677.565  2079.000  9.694  0.001
4670  1253.000  2078.508  14.911  0.019
4671  89.368  2077.486  8.950  0.001
4672  245.000  2079.333  17.297  0.091
4673  356.598  2080.000  15.506  0.023
4674  1192.127  2080.582  16.510  0.046
4675  1755.804  2079.326  16.185  0.035
4676  429.641  2082.890  16.908  0.068
4677  614.494  2082.747  16.236  0.042
4678  185.000  2083.000  16.609  0.067
4679  215.000  2082.845  16.295  0.041
4680  1482.436  2083.405  14.597  0.011
4681  1726.000  2084.000  15.514  0.022
4682  1932.767  2084.138  16.692  0.058
4683  276.829  2085.396  15.525  0.021
4684  511.450  2085.000  16.662  0.053
4685  805.914  2085.000  16.214  0.036
4686  979.000  2084.270  17.587  0.131
4687  993.114  2086.856  15.862  0.027
4688  1304.501  2086.000  11.226  0.002
4689  1581.381  2086.331  16.521  0.054
4690  539.000  2086.690  16.037  0.033
4691  1027.758  2087.331  16.107  0.032
4692  1540.000  2086.585  16.693  0.059
4693  592.000  2087.696  13.166  0.006
4694  1698.196  2088.350  14.923  0.014
4695  155.000  2088.998  10.284  0.001
4696  418.275  2089.000  13.914  0.007
4697  1433.000  2089.928  17.277  0.087
4698  35.000  2090.106  11.428  0.003
4699  992.650  2089.000  15.815  0.027
4700  1086.043  2091.542  16.605  0.048
4701  1094.821  2090.137  16.821  0.056
4702  1887.666  2091.000  15.844  0.029
4703  244.537  2091.636  13.833  0.007
4704  546.734  2091.234  15.805  0.028
4705  918.703  2092.000  12.727  0.004
4706  1626.000  2092.110  17.462  0.111
4707  1211.000  2094.046  14.999  0.014
4708  1542.367  2094.000  16.980  0.068
4709  2034.962  2094.310  16.009  0.031
4710  334.668  2095.609  13.791  0.007
4711  635.000  2096.298  14.276  0.010
4712  723.160  2096.414  15.841  0.026
4713  730.000  2096.711  15.994  0.031
4714  1170.440  2097.381  17.988  0.157
4715  1453.000  2097.313  17.707  0.122
4716  445.677  2099.000  16.765  0.061
4717  1606.000  2099.000  12.034  0.003
4718  1721.543  2099.071  15.784  0.031
4719  1929.874  2098.786  15.190  0.017
4720  313.516  2100.437  15.076  0.016
4721  1805.662  2099.597  16.127  0.031
4722  465.000  2102.000  14.955  0.015
4723  353.274  2103.000  14.311  0.010
4724  656.499  2102.788  15.561  0.028
4725  691.171  2103.000  16.020  0.044
4726  1071.145  2104.000  16.148  0.035
4727  1429.582  2103.143  15.553  0.022
4728  1069.203  2106.000  16.117  0.034
4729  1972.116  2108.000  16.383  0.042
4730  29.135  2110.000  8.217  0.001
4731  24.671  2111.000  8.219  0.001
4732  1726.000  2109.354  16.011  0.038
4733  1873.000  2109.110  15.584  0.022
4734  1103.112  2109.484  17.014  0.082
4735  58.907  2111.592  14.706  0.020
4736  279.000  2111.958  17.442  0.100
4737  473.650  2111.508  15.081  0.016
4738  255.385  2112.000  15.433  0.021
4739  556.512  2112.000  15.383  0.020
4740  221.323  2113.000  14.396  0.010
4741  694.287  2112.652  14.127  0.009
4742  25.731  2113.277  8.235  0.001
4743  44.004  2111.000  12.792  0.010
4744  759.000  2114.000  16.397  0.039
4745  1728.498  2113.413  15.594  0.026
4746  1736.285  2114.000  15.230  0.018
4747  1269.041  2115.023  16.904  0.064
4748  1506.885  2116.233  16.232  0.034
4749  26.615  2116.176  8.620  0.001
4750  1177.000  2117.275  16.599  0.048
4751  1739.567  2116.798  15.443  0.022
4752  1976.000  2117.000  15.525  0.022
4753  1131.000  2118.832  15.619  0.026
4754  1458.000  2117.021  16.279  0.038
4755  1733.727  2117.203  15.164  0.017
4756  887.000  2119.000  16.830  0.062
4757  1375.660  2118.755  16.412  0.040
4758  1969.426  2119.663  15.754  0.026
4759  469.000  2120.215  16.125  0.039
4760  872.539  2121.000  18.011  0.180
4761  1441.773  2122.000  16.190  0.036
4762  1887.112  2123.640  17.101  0.080
4763  241.537  2124.337  15.711  0.025
4764  848.913  2123.841  14.712  0.012
4765  998.000  2124.000  15.535  0.020
4766  1295.000  2123.808  16.718  0.056
4767  1121.000  2125.000  14.214  0.009
4768  1678.340  2125.000  15.739  0.024
4769  1094.317  2126.000  14.573  0.012
4770  1349.791  2126.000  16.618  0.051
4771  408.000  2127.000  17.458  0.102
4772  426.863  2127.005  16.570  0.045
4773  567.787  2127.429  15.424  0.023
4774  1728.000  2128.129  16.769  0.058
4775  30.000  2126.000  12.390  0.006
4776  1079.802  2128.837  14.391  0.011
4777  1564.000  2129.000  12.766  0.004
4778  1141.205  2129.409  16.578  0.074
4779  589.141  2131.000  12.471  0.004
4780  928.000  2132.000  17.780  0.134
4781  1263.371  2131.805  15.891  0.028
4782  1787.290  2132.381  15.496  0.020
4783  171.000  2134.000  16.557  0.054
4784  489.814  2133.000  14.875  0.014
4785  1604.188  2133.000  14.872  0.013
4786  1610.759  2133.000  14.122  0.008
4787  1938.000  2133.494  14.578  0.011
4788  1210.000  2134.000  15.878  0.026
4789  2031.072  2134.287  15.993  0.031
4790  1594.191  2136.000  16.817  0.062
4791  454.251  2137.249  17.255  0.090
4792  1303.766  2137.000  17.365  0.095
4793  708.000  2138.000  17.082  0.076
4794  348.606  2139.153  17.443  0.117
4795  1166.000  2139.000  15.378  0.021
4796  64.000  2140.000  15.825  0.044
4797  964.323  2140.000  16.726  0.051
4798  1033.341  2140.887  15.538  0.021
4799  1919.523  2142.000  15.918  0.032
4800  640.598  2142.834  17.036  0.069
4801  857.852  2144.000  17.134  0.079
4802  1154.000  2143.000  11.733  0.003
4803  1382.075  2143.361  16.178  0.035
4804  191.661  2144.000  16.209  0.035
4805  361.620  2144.000  16.735  0.066
4806  728.418  2143.846  14.724  0.012
4807  997.000  2144.000  16.493  0.047
4808  143.830  2145.000  15.989  0.032
4809  444.242  2144.355  16.378  0.042
4810  474.399  2145.464  16.887  0.074
4811  2021.000  2145.000  17.402  0.100
4812  396.184  2146.000  17.065  0.070
4813  1881.350  2146.000  14.938  0.014
4814  646.139  2146.014  16.708  0.052
4815  1092.000  2146.000  16.064  0.046
4816  1366.495  2146.443  13.763  0.007
4817  1413.120  2147.514  16.180  0.038
4818  776.065  2148.000  17.050  0.075
4819  1436.491  2148.047  14.871  0.013
4820  160.616  2149.000  12.574  0.004
4821  330.000  2150.000  17.007  0.073
4822  1912.000  2149.277  13.845  0.007
4823  217.236  2150.000  16.585  0.048
4824  1080.000  2150.000  13.608  0.007
4825  375.572  2150.548  16.917  0.069
4826  928.420  2151.000  17.247  0.096
4827  57.495  2152.090  13.297  0.006
4828  1810.000  2152.526  16.709  0.052
4829  1989.620  2152.000  14.396  0.011
4830  344.000  2152.875  16.022  0.032
4831  1238.000  2153.181  17.515  0.102
4832  1715.379  2153.322  13.741  0.007
4833  1267.210  2154.546  15.214  0.017
4834  490.996  2155.000  15.828  0.028
4835  1840.000  2155.397  14.999  0.015
4836  513.000  2156.000  16.504  0.046
4837  1668.196  2156.414  16.459  0.042
4838  1057.000  2156.626  16.284  0.044
4839  1303.725  2156.979  17.034  0.074
4840  1454.000  2157.000  16.240  0.035
4841  1983.519  2157.467  12.850  0.004
4842  630.000  2157.965  16.361  0.042
4843  308.939  2160.643  16.567  0.054
4844  859.000  2158.481  17.100  0.073
4845  697.739  2160.000  16.071  0.032
4846  1293.000  2160.000  16.524  0.046
4847  713.000  2161.000  16.964  0.076
4848  271.000  2162.010  14.328  0.012
4849  543.000  2161.885  15.100  0.015
4850  936.000  2162.379  15.513  0.022
4851  1096.000  2162.410  16.290  0.045
4852  240.654  2162.748  13.365  0.006
4853  915.000  2163.248  16.316  0.047
4854  1962.000  2163.281  11.839  0.003
4855  277.467  2163.801  13.787  0.008
4856  1249.440  2164.583  17.200  0.092
4857  597.000  2165.833  16.056  0.030
4858  467.507  2167.000  13.862  0.007
4859  2036.213  2167.572  16.011  0.031
4860  1326.000  2167.000  17.262  0.082
4861  1516.698  2168.410  14.730  0.012
4862  1838.068  2168.184  16.151  0.037
4863  297.000  2168.819  14.401  0.013
4864  374.084  2169.358  15.447  0.020
4865  1063.000  2170.000  15.594  0.024
4866  2041.008  2169.243  INDEF  INDEF
4867  30.672  2171.000  16.005  0.040
4868  258.685  2171.220  12.865  0.004
4869  740.000  2171.000  14.425  0.011
4870  1871.201  2171.275  15.987  0.028
4871  1912.824  2170.350  15.600  0.023
4872  1099.282  2171.576  16.579  0.049
4873  1675.051  2171.708  16.860  0.061
4874  443.490  2172.766  17.303  0.102
4875  309.497  2174.000  12.283  0.003
4876  719.000  2173.823  17.241  0.089
4877  925.780  2174.000  14.989  0.016
4878  102.000  2174.903  10.607  0.001
4879  563.274  2176.580  16.797  0.055
4880  919.020  2176.060  15.600  0.025
4881  1920.000  2175.931  16.453  0.044
4882  480.416  2177.000  16.709  0.061
4883  500.000  2176.220  16.986  0.079
4884  1478.000  2177.012  16.182  0.033
4885  1598.000  2177.000  14.041  0.008
4886  215.000  2179.686  16.722  0.056
4887  231.702  2179.000  18.099  0.241
4888  1064.803  2179.000  16.172  0.034
4889  1094.962  2178.770  16.657  0.052
4890  789.194  2181.000  14.938  0.014
4891  992.499  2181.000  12.222  0.003
4892  1841.217  2181.000  16.796  0.059
4893  160.031  2182.192  14.747  0.012
4894  19.000  2182.559  16.780  0.066
4895  1483.000  2183.269  15.920  0.029
4896  378.000  2183.143  17.727  0.147
4897  1170.000  2183.210  17.406  0.104
4898  1388.000  2183.949  16.064  0.031
4899  1976.412  2185.133  12.706  0.004
4900  2008.764  2185.007  16.207  0.038
4901  746.612  2187.000  16.230  0.054
4902  457.795  2188.000  15.382  0.024
4903  733.444  2188.000  16.482  0.061
4904  1022.000  2187.746  17.367  0.094
4905  1809.814  2188.159  13.290  0.006
4906  132.000  2189.677  17.750  0.156
4907  959.328  2189.000  12.828  0.004
4908  21.000  2190.001  16.738  0.063
4909  504.677  2190.000  15.041  0.019
4910  1229.529  2190.162  13.802  0.007
4911  81.635  2191.000  12.749  0.004
4912  119.000  2191.205  16.285  0.047
4913  447.893  2191.000  12.876  0.004
4914  715.000  2190.172  22.163  8.711
4915  1311.009  2191.003  14.695  0.012
4916  1638.000  2191.797  16.659  0.050
4917  1857.000  2191.925  17.132  0.072
4918  193.790  2192.000  16.875  0.061
4919  300.190  2191.394  16.372  0.045
4920  702.596  2193.037  15.363  0.019
4921  741.000  2193.856  16.138  0.040
4922  1112.317  2193.155  15.992  0.029
4923  1164.000  2193.362  15.188  0.017
4924  1882.635  2193.757  16.735  0.051
4925  404.289  2194.000  14.080  0.008
4926  1677.011  2194.284  17.230  0.087
4927  2026.000  2193.562  14.948  0.015
4928  1114.298  2196.379  15.931  0.027
4929  1990.015  2196.719  INDEF  INDEF
4930  212.000  2198.000  17.273  0.095
4931  364.000  2198.093  14.182  0.009
4932  744.000  2198.188  16.458  0.057
4933  1388.453  2198.493  16.934  0.068
4934  1575.000  2197.281  15.568  0.022
4935  2031.000  2197.362  15.646  0.026
4936  493.930  2199.000  16.215  0.041
4937  526.095  2199.493  15.674  0.027
4938  1492.613  2202.745  13.617  0.007
4939  512.000  2199.746  14.837  0.017
4940  754.067  2200.859  15.858  0.038
4941  942.702  2200.000  17.059  0.079
4942  992.643  2200.360  15.500  0.025
4943  1034.631  2200.000  13.102  0.005
4944  633.415  2201.463  15.844  0.025
4945  2005.000  2200.641  16.838  0.103
4946  534.546  2201.132  16.218  0.039
4947  856.000  2201.973  15.938  0.029
4948  376.300  2206.000  17.547  0.132
4949  403.416  2205.000  15.605  0.026
4950  761.081  2204.538  14.360  0.011
4951  785.411  2205.334  13.520  0.006
4952  1164.000  2205.000  15.948  0.030
4953  1358.480  2205.571  16.788  0.061
4954  1507.140  2205.394  15.180  0.017
4955  954.873  2205.196  16.844  0.070
4956  1823.880  2206.118  15.726  0.034
4957  235.000  2207.000  14.358  0.010
4958  1620.829  2206.649  15.887  0.027
4959  879.000  2208.000  13.756  0.007
4960  1490.000  2209.314  12.292  0.003
4961  1274.547  2210.000  15.526  0.021
4962  1871.776  2209.401  17.055  0.071
4963  200.000  2210.705  18.056  0.205
4964  1991.876  2211.000  14.319  0.011
4965  1048.246  2213.000  16.842  0.061
4966  524.000  2213.000  16.580  0.076
4967  920.000  2213.293  16.775  0.055
4968  1090.000  2213.000  14.210  0.009
4969  1709.787  2213.000  16.123  0.032
4970  1801.000  2212.780  13.219  0.005
4971  1938.290  2212.956  17.446  0.096
4972  1953.205  2212.549  17.820  0.134
4973  2012.000  2212.734  15.641  0.047
4974  398.637  2214.000  15.238  0.018
4975  121.000  2215.833  17.585  0.113
4976  369.638  2214.518  15.433  0.023
4977  454.478  2214.857  16.778  0.068
4978  1356.000  2214.458  14.691  0.012
4979  1496.348  2214.514  14.143  0.011
4980  1816.000  2214.331  15.950  0.046
4981  94.000  2216.563  17.330  0.097
4982  237.301  2216.911  16.453  0.050
4983  985.803  2217.087  18.429  0.309
4984  1336.597  2218.000  15.453  0.025
4985  2026.000  2218.000  14.965  0.021
4986  1114.000  2219.000  16.832  0.057
4987  1362.000  2219.977  16.361  0.045
4988  1746.587  2220.007  13.929  0.008
4989  1761.219  2221.000  16.157  0.036
4990  1150.000  2221.475  16.086  0.035
4991  207.543  2222.439  15.252  0.018
4992  945.000  2222.000  17.468  0.093
4993  1004.532  2222.458  13.390  0.006
4994  1758.000  2221.831  16.032  0.033
4995  724.531  2223.036  16.792  0.060
4996  1208.000  2222.720  13.245  0.005
4997  1540.475  2223.559  16.128  0.032
4998  1564.000  2222.000  16.893  0.068
4999  2021.589  2222.417  15.294  0.027
5000  1579.925  2224.481  14.216  0.009
5001  530.000  2226.015  15.577  0.023
5002  154.718  2227.466  17.275  0.084
5003  459.756  2227.668  14.892  0.015
5004  205.377  2229.000  15.783  0.027
5005  366.752  2228.500  15.505  0.022
5006  327.605  2230.391  17.223  0.085
5007  18.000  2231.000  15.865  0.028
5008  1481.864  2230.926  16.062  0.038
5009  252.274  2232.000  14.581  0.011
5010  1076.000  2232.408  16.293  0.041
5011  26.979  2232.742  18.879  0.397
5012  1497.124  2232.802  15.809  0.029
5013  1438.576  2234.165  13.527  0.006
5014  1387.000  2235.365  15.470  0.020
5015  783.258  2236.297  16.776  0.059
5016  1150.000  2236.250  15.500  0.021
5017  1727.000  2236.000  16.440  0.045
5018  249.000  2235.267  14.764  0.013
5019  291.000  2237.000  15.769  0.027
5020  444.000  2237.329  16.007  0.033
5021  500.447  2237.271  14.974  0.015
5022  525.996  2237.000  16.893  0.063
5023  1150.000  2236.452  15.503  0.021
5024  2008.000  2237.000  9.980  0.001
5025  299.284  2238.000  14.136  0.009
5026  902.603  2238.000  12.806  0.004
5027  1357.361  2237.968  16.648  0.079
5028  64.835  2238.937  16.340  0.037
5029  1300.764  2239.188  15.408  0.025
5030  1414.652  2239.102  16.162  0.035
